delta,correct_pad,correct_amatch,auroc_pad,auroc_amatch,delta_vs_p_only,pad_w0,pad_w1,pad_w2,pad_w3,pad_w4,pad_w5,pad_w6,pad_l0,pad_l1,pad_l2,pad_l3,pad_l4,am_w0,am_w1,am_w2,am_w3,am_w4,am_w5,am_w6,am_l0,am_l1,am_l2,am_l3,am_l4,min_train_pairs,mean_train_pairs,r,kind
-4.0,611,615,0.9749702801099636,0.9694442380563192,14.0,0,0,1,2,0,0,2,0,0,0,0,5,0,0,0,2,0,2,1,0,0,0,4,1,498,525.6,623,null
-4.0,605,609,0.9676331822572257,0.9804591723010624,8.0,0,0,0,4,0,1,0,1,0,0,1,3,0,0,0,2,0,2,1,0,0,0,2,3,498,525.6,624,null
1.0,608,607,0.9738279218366892,0.97433873244669,11.0,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0,2,0,3,0,0,0,0,4,1,498,525.6,625,null
-2.0,613,615,0.970177947841593,0.9727877256854149,16.0,0,0,0,3,0,2,0,0,0,0,2,3,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,626,null
0.0,612,612,0.9684040419050449,0.9680325432795898,15.0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,0,2,0,0,3,0,0,0,1,4,498,525.6,627,null
0.0,607,607,0.9641596701092205,0.9675031577383164,10.0,0,0,0,0,1,0,4,0,1,1,3,0,0,0,0,1,0,2,2,0,0,0,4,1,498,525.6,628,null
2.0,607,605,0.973651459989598,0.9713760309086856,10.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,1,2,0,2,0,0,0,0,2,3,498,525.6,629,null
0.0,614,614,0.9728063006166877,0.9715524927557768,17.0,0,0,0,5,0,0,0,0,0,0,1,4,0,0,0,3,0,2,0,0,0,0,3,2,498,525.6,630,null
-3.0,612,615,0.9749609926443272,0.9764934244743295,15.0,0,0,0,4,0,1,0,0,0,0,3,2,0,0,0,1,0,4,0,0,0,0,5,0,498,525.6,631,null
-1.0,607,608,0.9716918047403225,0.9736793223865072,10.0,0,0,1,1,0,1,2,0,0,0,1,4,0,0,2,0,0,0,3,0,0,0,0,5,498,525.6,632,null
-1.0,604,605,0.9742458577903261,0.9744408945686902,7.0,0,0,0,3,0,2,0,0,0,0,2,3,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,633,null
0.0,604,604,0.9688684151868637,0.9757318522921465,7.0,0,0,0,3,0,2,0,0,1,1,2,1,0,0,2,2,0,1,0,0,0,0,2,3,498,525.6,634,null
-2.0,607,609,0.965004829482131,0.9694999628501375,10.0,0,0,2,0,0,3,0,0,0,0,3,2,0,0,1,0,0,4,0,0,0,0,4,1,498,525.6,635,null
1.0,612,611,0.9756761274983282,0.9732613864328701,15.0,0,0,0,4,0,1,0,0,0,0,3,2,0,0,0,4,0,0,1,0,0,0,2,3,498,525.6,636,null
-2.0,619,621,0.9767348985808753,0.9784716546548778,22.0,0,0,0,1,0,3,1,0,0,0,4,1,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,637,null
1.0,610,609,0.9782859053421501,0.9804870346979716,13.0,0,0,0,2,0,3,0,0,0,2,2,1,0,0,0,3,0,2,0,0,0,1,2,2,498,525.6,639,null
-1.0,608,609,0.9695092503157738,0.9716918047403225,11.0,0,0,0,1,0,0,4,0,0,0,1,4,0,0,0,1,0,0,4,0,0,0,0,5,498,525.6,638,null
0.0,610,610,0.9731313619139609,0.976753473512148,13.0,0,0,0,5,0,0,0,0,0,0,1,4,0,0,0,4,0,1,0,0,0,0,2,3,498,525.6,640,null
0.0,606,606,0.971208856527231,0.971208856527231,9.0,0,0,0,5,0,0,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,1,4,498,525.6,641,null
0.0,613,613,0.9673824206850434,0.9701965227728657,16.0,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0,2,0,3,0,0,0,0,4,1,498,525.6,642,null
4.0,602,598,0.967001634593952,0.9657199643361319,5.0,0,0,0,4,0,0,1,0,1,0,1,3,0,0,2,2,0,0,1,0,0,0,0,5,498,525.6,644,null
0.0,611,611,0.9718404041905044,0.9754903781856007,14.0,0,0,0,2,0,1,2,0,0,0,3,2,0,0,0,2,0,1,2,0,0,0,3,2,498,525.6,643,null
-5.0,610,615,0.9758340144141467,0.9764934244743294,13.0,0,0,0,4,0,1,0,0,0,0,4,1,0,0,0,1,0,4,0,0,0,0,5,0,498,525.6,645,null
6.0,611,605,0.9749609926443271,0.9738557842335984,14.0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,3,2,0,0,0,3,2,498,525.6,646,null
0.0,602,602,0.9708652202986848,0.973846496767962,5.0,0,0,0,4,0,0,1,0,0,1,0,4,0,0,0,3,0,1,1,0,0,0,1,4,498,525.6,647,null
0.0,614,614,0.9663886618619509,0.9706051712608663,17.0,0,0,0,4,0,1,0,0,0,0,2,3,0,0,0,5,0,0,0,0,0,0,1,4,498,525.6,648,null
-2.0,610,612,0.9689427149119549,0.9739393714243257,13.0,0,0,2,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,649,null
-1.0,609,610,0.9709952448175941,0.969639274834683,12.0,0,0,1,0,0,0,4,0,0,0,0,5,0,0,0,0,0,1,4,0,0,0,1,4,498,525.6,651,null
2.0,603,601,0.9730477747232336,0.9724719518537781,6.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,3,0,1,1,0,0,0,1,4,498,525.6,650,null
4.0,615,611,0.9704287094137752,0.9750445798350547,18.0,0,0,1,0,0,3,1,0,1,1,1,2,0,0,1,1,0,2,1,0,0,0,2,3,498,525.6,652,null
2.0,610,608,0.9723883646630508,0.9683390296455904,13.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,1,4,498,525.6,653,null
-8.0,615,623,0.9774964707630581,0.9774407459692399,18.0,0,0,0,3,0,1,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,654,null
-3.0,609,612,0.9796976001188795,0.9767627609777844,12.0,0,0,1,1,0,3,0,0,0,1,3,1,0,0,0,1,0,4,0,0,0,0,5,0,498,525.6,655,null
-3.0,603,606,0.9723140649379598,0.9736978973177799,6.0,0,0,0,0,1,4,0,0,0,1,4,0,0,0,1,1,0,3,0,0,0,0,3,2,498,525.6,656,null
1.0,604,603,0.9755646779106918,0.9740415335463258,7.0,0,0,0,4,0,0,1,0,0,3,1,1,0,0,0,1,0,2,2,0,0,0,4,1,498,525.6,657,null
1.0,612,611,0.9751838918196002,0.9769856601530574,15.0,0,0,0,2,0,2,1,0,0,0,2,3,0,0,0,1,0,3,1,0,0,0,3,2,498,525.6,658,null
2.0,617,615,0.9710695445426851,0.9695092503157738,20.0,0,0,0,4,0,1,0,0,0,0,5,0,0,0,0,4,0,1,0,0,0,0,5,0,498,525.6,659,null
0.0,612,612,0.9791310647150604,0.9773385838472397,15.0,0,0,0,3,0,2,0,0,0,0,2,3,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,660,null
0.0,614,614,0.9725926889070511,0.9725926889070511,17.0,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,4,1,498,525.6,661,null
-4.0,607,611,0.973846496767962,0.9737164722490527,10.0,0,0,0,1,0,1,3,0,0,1,0,4,0,0,0,0,0,0,5,0,0,0,0,5,498,525.6,662,null
-9.0,603,612,0.9657292518017683,0.9729549000668698,6.0,0,0,1,3,1,0,0,0,1,0,1,3,0,0,0,1,0,3,1,0,0,0,4,1,498,525.6,663,null
0.0,606,606,0.9762891002303291,0.9785088045174233,9.0,0,0,1,2,0,2,0,0,0,0,2,3,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,664,null
2.0,606,604,0.976186938108329,0.9734285608143249,9.0,0,0,0,4,0,1,0,0,0,1,4,0,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,665,null
0.0,607,607,0.9722676276097778,0.9711066944052307,10.0,0,0,0,4,0,0,1,0,0,0,2,3,0,0,0,4,0,1,0,0,0,0,2,3,498,525.6,666,null
6.0,610,604,0.9767441860465116,0.972592688907051,13.0,0,0,0,1,0,3,1,0,0,0,3,2,0,0,1,1,0,0,3,0,0,0,0,5,498,525.6,667,null
-3.0,603,606,0.9707723456423212,0.9740136711494167,6.0,0,0,1,1,0,0,3,0,0,0,0,5,0,0,0,0,0,2,3,0,0,0,2,3,498,525.6,668,null
1.0,612,611,0.9751931792852366,0.9750074299725091,15.0,0,0,0,5,0,0,0,0,0,0,1,4,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,669,null
0.0,610,610,0.9692770636748644,0.9685805037521362,13.0,0,0,0,3,0,2,0,0,0,0,3,2,0,0,0,3,0,2,0,0,0,0,3,2,498,525.6,671,null
0.0,608,608,0.9736700349208708,0.9711531317334126,11.0,0,0,0,2,0,2,1,0,0,0,2,3,0,0,0,2,0,2,1,0,0,0,2,3,498,525.6,670,null
-2.0,609,611,0.9774221710379671,0.9775707704881492,12.0,0,0,0,2,0,1,2,0,0,0,1,4,0,0,0,0,0,3,2,0,0,0,3,2,498,525.6,673,null
0.0,615,615,0.9794468385466973,0.9752860539416003,18.0,0,0,0,1,0,4,0,0,0,0,4,1,0,0,0,1,0,3,1,0,0,0,4,1,498,525.6,672,null
4.0,600,596,0.9661564752210418,0.9658221264581321,3.0,0,0,3,0,2,0,0,0,0,0,0,5,0,0,2,2,1,0,0,0,0,0,0,5,498,525.6,675,null
-1.0,616,617,0.977050672412512,0.9787038412957871,19.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,674,null
-1.0,610,611,0.9774314585036035,0.9783416301359686,13.0,0,0,0,1,0,2,2,0,0,0,3,2,0,0,0,1,0,1,3,0,0,0,1,4,498,525.6,676,null
-2.0,602,604,0.9684690541644997,0.9638531837432202,5.0,0,0,1,2,0,0,2,0,0,0,2,3,0,0,3,1,0,1,0,0,0,0,2,3,498,525.6,678,null
1.0,609,608,0.9715246303588676,0.9735492978675978,12.0,0,0,0,4,0,0,1,0,0,1,0,4,0,0,1,2,0,0,2,0,0,0,0,5,498,525.6,679,null
-1.0,606,607,0.9689334274463185,0.9710416821457759,9.0,0,0,0,1,0,1,3,0,0,0,1,4,0,0,0,1,0,2,2,0,0,0,2,3,498,525.6,677,null
-3.0,604,607,0.979168214577606,0.981211457017609,7.0,0,0,0,1,0,3,1,0,0,0,3,2,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,680,null
-2.0,605,607,0.9757504272234192,0.97562040270451,8.0,0,0,0,2,0,3,0,0,0,0,5,0,0,0,0,2,0,3,0,0,0,0,5,0,498,525.6,681,null
0.0,613,613,0.9750167174381454,0.9757875770859648,16.0,0,0,0,4,0,1,0,0,0,0,2,3,0,0,0,2,0,3,0,0,0,0,3,2,498,525.6,682,null
1.0,606,605,0.9722769150754144,0.970177947841593,9.0,0,0,1,3,0,1,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,1,4,498,525.6,683,null
-2.0,606,608,0.9728620254105059,0.9755182405825098,9.0,0,0,0,4,0,0,1,0,1,0,3,1,0,0,0,4,0,1,0,0,1,0,3,1,498,525.6,684,null
0.0,613,613,0.9721840404190505,0.9721840404190505,16.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,685,null
-5.0,595,600,0.968821977858682,0.966017163236496,-2.0,0,0,0,2,2,1,0,0,0,0,1,4,0,0,3,1,0,1,0,0,0,0,1,4,498,525.6,686,null
0.0,610,610,0.977347871312876,0.97754290809124,13.0,0,0,0,1,0,1,3,0,0,2,1,2,0,0,0,1,0,1,3,0,0,0,1,4,498,525.6,687,null
0.0,606,606,0.950302771379746,0.9700757857195927,9.0,0,0,1,3,0,0,1,0,1,0,0,4,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,689,null
-2.0,601,603,0.9603332342670332,0.9733263986923247,4.0,0,0,1,1,2,1,0,0,0,0,1,4,0,0,0,1,0,1,3,0,0,0,4,1,498,525.6,688,null
2.0,609,607,0.9597666988632142,0.9741529831339624,12.0,0,0,0,1,1,0,3,0,0,1,0,4,0,0,0,2,0,2,1,0,0,0,2,3,498,525.6,690,null
-2.0,606,608,0.9673266958912252,0.9706330336577755,9.0,0,0,1,4,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,691,null
3.0,611,608,0.9765119994056023,0.9753417787354186,14.0,0,0,0,1,0,4,0,0,0,0,4,1,0,0,1,2,0,2,0,0,0,0,2,3,498,525.6,692,null
0.0,611,611,0.9699271862694107,0.9700386358570472,14.0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,1,4,498,525.6,693,null
-2.0,598,600,0.9613362805557619,0.9684319043019539,1.0,0,0,1,1,2,0,1,0,0,0,1,4,0,0,0,0,2,1,2,0,0,0,1,4,498,525.6,694,null
-6.0,609,615,0.9792610892339697,0.9784159298610595,12.0,0,0,0,1,0,3,1,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,695,null
1.0,615,614,0.9768091983059662,0.9756111152388737,18.0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,696,null
1.0,602,601,0.9645125938034029,0.9574541199197563,5.0,0,0,1,2,0,1,1,0,0,0,3,2,0,0,3,0,0,0,2,0,0,0,1,4,498,525.6,698,null
-3.0,600,603,0.9662029125492235,0.9696764246972286,3.0,0,0,0,3,0,0,2,0,0,1,1,3,0,0,0,3,0,0,2,0,0,0,0,5,498,525.6,697,null
-3.0,599,602,0.9645125938034029,0.9759454640017833,2.0,0,0,2,0,0,2,1,1,0,0,1,3,0,0,1,0,0,2,2,0,0,0,2,3,498,525.6,699,null
0.0,610,610,0.9690634519652277,0.9690634519652277,13.0,0,0,0,5,0,0,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,1,4,498,525.6,700,null
0.0,608,608,0.9750445798350547,0.9776915075414221,11.0,0,0,1,0,0,2,2,0,0,1,1,3,0,0,0,0,0,2,3,0,0,0,2,3,498,525.6,701,null
1.0,607,606,0.9744594694999629,0.9737907719741437,10.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,1,4,498,525.6,702,null
0.0,611,611,0.9675495950664984,0.9693513633999554,14.0,0,0,0,0,0,3,2,0,0,4,1,0,0,0,0,0,0,0,5,0,0,0,4,1,498,525.6,703,null
8.0,609,601,0.9707259083141393,0.9729456126012334,12.0,0,0,4,0,0,1,0,0,0,0,1,4,0,0,1,2,0,1,1,0,0,0,2,3,498,525.6,704,null
1.0,607,606,0.9728991752730515,0.9738000594397801,10.0,0,0,4,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,1,4,498,525.6,705,null
0.0,608,608,0.9699271862694108,0.9722769150754141,11.0,0,0,0,5,0,0,0,0,0,1,0,4,0,0,0,3,0,1,1,0,0,0,1,4,498,525.6,706,null
1.0,605,604,0.9667322980904971,0.9670109220595883,8.0,0,0,0,3,0,0,2,0,0,1,0,4,0,0,0,4,0,0,1,0,0,1,0,4,498,525.6,708,null
1.0,607,606,0.9742551452559626,0.9739300839586893,10.0,0,0,1,4,0,0,0,0,0,0,1,4,0,0,0,4,0,0,1,0,0,0,1,4,498,525.6,709,null
1.0,616,615,0.9734192733486886,0.9747659558659632,19.0,0,0,0,3,0,1,1,0,0,0,4,1,0,0,0,3,0,1,1,0,0,0,4,1,498,525.6,707,null
-2.0,611,613,0.9719611412437773,0.9721283156252322,14.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,710,null
-2.0,612,614,0.9732520989672339,0.9734378482799614,15.0,0,0,0,2,0,1,2,0,0,0,3,2,0,0,0,2,0,3,0,0,0,0,4,1,498,525.6,711,null
4.0,607,603,0.9663422245337692,0.9651905787948585,10.0,0,0,4,0,0,0,1,0,0,0,0,5,0,0,2,0,0,1,2,0,0,0,2,3,498,525.6,712,null
1.0,611,610,0.9738000594397801,0.9724162270599598,14.0,0,0,0,3,0,2,0,0,0,0,3,2,0,0,0,3,0,2,0,0,0,0,3,2,498,525.6,713,null
-1.0,610,611,0.9713760309086855,0.9719332788468682,13.0,0,0,0,1,0,2,2,0,0,0,4,1,0,0,0,1,0,2,2,0,0,0,4,1,498,525.6,714,null
-2.0,611,613,0.9763448250241473,0.9772549966565124,14.0,0,0,0,1,0,3,1,0,0,3,1,1,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,715,null
1.0,608,607,0.9717010922059589,0.973279961364143,11.0,0,0,0,1,0,4,0,0,0,0,4,1,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,716,null
-3.0,604,607,0.9745523441563265,0.9751467419570548,7.0,0,0,2,2,0,0,1,0,0,0,0,5,0,0,0,3,0,0,2,0,0,0,0,5,498,525.6,718,null
-1.0,611,612,0.9735307229363251,0.9727784382197785,14.0,0,0,0,0,0,4,1,0,0,0,4,1,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,717,null
-7.0,615,622,0.973605022661416,0.9779144067166952,18.0,0,0,0,4,0,1,0,0,0,0,2,3,0,0,0,2,0,3,0,0,0,0,3,2,498,525.6,719,null
1.0,607,606,0.9699921985288654,0.9733914109517794,10.0,0,0,0,2,0,3,0,0,0,0,3,2,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,720,null
0.0,607,607,0.9713017311835946,0.9708652202986849,10.0,0,0,0,3,0,0,2,0,0,1,0,4,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,721,null
-1.0,613,614,0.9754346533917824,0.9772364217252396,16.0,0,0,0,2,0,3,0,0,0,0,4,1,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,722,null
2.0,612,610,0.9770320974812393,0.9771806969314214,15.0,0,0,0,2,0,3,0,0,0,0,5,0,0,0,0,2,0,3,0,0,0,0,5,0,498,525.6,723,null
-1.0,604,605,0.9673731332194071,0.9711902815959581,7.0,0,0,0,1,0,2,2,0,0,1,1,3,0,0,0,2,0,1,2,0,0,0,1,4,498,525.6,724,null
0.0,608,608,0.9640482205215841,0.9672431087004978,11.0,0,0,1,2,0,0,2,0,0,0,0,5,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,725,null
-4.0,600,604,0.9601846348168512,0.9766141615276024,3.0,0,0,1,3,0,1,0,0,0,0,1,4,0,0,0,0,0,2,3,0,0,0,4,1,498,525.6,726,null
-13.0,600,613,0.968431904301954,0.9763633999554202,3.0,0,0,1,2,0,2,0,0,0,0,4,1,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,727,null
-6.0,606,612,0.9751653168883275,0.9757597146890556,9.0,0,0,1,2,0,1,1,0,0,0,2,3,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,728,null
1.0,605,604,0.9718589791217772,0.9710509696114125,8.0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,0,4,0,1,0,0,0,0,2,3,498,525.6,729,null
-2.0,601,603,0.966685860762315,0.9742458577903261,4.0,0,0,0,1,1,1,2,0,0,0,1,4,0,0,1,1,0,0,3,0,0,0,0,5,498,525.6,730,null
-2.0,607,609,0.9802084107288803,0.9826045768630657,10.0,0,0,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,731,null
0.0,608,608,0.9708094955048666,0.9708094955048666,11.0,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,4,1,498,525.6,732,null
0.0,604,604,0.9656735270079502,0.9662493498774055,7.0,0,0,2,1,0,1,1,0,0,1,1,3,0,0,1,0,0,1,3,0,0,0,1,4,498,525.6,733,null
1.0,612,611,0.9742458577903262,0.9742272828590535,15.0,0,0,0,1,0,0,4,0,0,0,0,5,0,0,0,2,0,0,3,0,0,0,0,5,498,525.6,735,null
2.0,609,607,0.9722676276097779,0.9709209450925032,12.0,0,0,0,2,0,2,1,0,0,0,2,3,0,0,0,3,0,1,1,0,0,1,1,3,498,525.6,734,null
-4.0,601,605,0.9780258563043316,0.9761033509176017,4.0,0,0,0,1,1,2,1,0,0,2,3,0,0,0,0,1,0,4,0,0,0,1,4,0,498,525.6,736,null
1.0,607,606,0.9691841890185007,0.964243257299948,10.0,0,0,3,0,0,2,0,0,0,1,2,2,0,0,3,2,0,0,0,0,1,0,0,4,498,525.6,737,null
-1.0,611,612,0.9715989300839586,0.9731685117765065,14.0,0,0,0,3,0,2,0,0,0,0,3,2,0,0,0,1,0,2,2,0,0,0,2,3,498,525.6,738,null
1.0,605,604,0.9645218812690393,0.9672895460286797,8.0,0,0,3,1,0,0,1,0,0,0,0,5,0,0,1,1,0,1,2,0,0,0,1,4,498,525.6,739,null
0.0,603,603,0.969490675384501,0.9740508210119623,6.0,0,0,0,3,0,0,2,0,0,0,1,4,0,0,2,3,0,0,0,0,0,0,0,5,498,525.6,740,null
-1.0,616,617,0.9761033509176017,0.9772085593283306,19.0,0,0,0,2,0,2,1,0,0,0,4,1,0,0,0,2,0,3,0,0,0,0,5,0,498,525.6,741,null
1.0,610,609,0.9692120514154098,0.9692213388810461,13.0,0,0,0,3,0,1,1,0,0,0,2,3,0,0,0,3,0,1,1,0,0,0,2,3,498,525.6,742,null
1.0,611,610,0.9686455160115908,0.9722862025410507,14.0,0,0,3,0,0,1,1,0,0,1,1,3,0,0,3,0,0,1,1,0,0,0,1,4,498,525.6,744,null
-3.0,613,616,0.9809421205141541,0.9812486068801545,16.0,0,0,0,2,0,3,0,0,0,0,3,2,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,743,null
-3.0,601,604,0.9553365777546624,0.9617635039750353,4.0,0,0,2,1,1,1,0,0,0,0,2,3,0,0,2,1,0,1,1,0,0,0,3,2,498,525.6,745,null
-2.0,611,613,0.9763726874210565,0.9722769150754141,14.0,0,0,0,1,0,4,0,0,0,0,5,0,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,746,null
2.0,600,598,0.9715246303588678,0.9713295935805037,3.0,0,0,1,0,1,3,0,0,0,0,3,2,0,0,2,1,0,2,0,0,0,0,2,3,498,525.6,747,null
0.0,611,611,0.9712460063897763,0.9707259083141392,14.0,0,0,0,3,0,0,2,0,0,0,2,3,0,0,0,3,0,0,2,0,0,0,2,3,498,525.6,748,null
1.0,609,608,0.9645497436659485,0.9614012928152166,12.0,0,0,1,2,0,1,1,0,0,0,1,4,0,0,1,0,0,0,4,0,0,0,1,4,498,525.6,749,null
-2.0,604,606,0.9718961289843226,0.9639181960026749,7.0,0,0,1,1,0,2,1,0,0,0,2,3,0,0,3,0,0,2,0,0,0,0,2,3,498,525.6,750,null
-4.0,602,606,0.958355004086485,0.9699271862694109,5.0,0,0,1,1,1,1,1,0,0,0,2,3,0,0,1,0,0,4,0,0,0,0,4,1,498,525.6,751,null
1.0,602,601,0.9671688089754068,0.9646426183223122,5.0,0,0,1,2,0,0,2,0,0,0,0,5,0,0,1,1,0,1,2,0,0,0,1,4,498,525.6,752,null
-2.0,608,610,0.9687383906679545,0.9719239913812319,11.0,0,0,1,3,0,1,0,0,0,1,1,3,0,0,0,4,0,1,0,0,0,1,1,3,498,525.6,753,null
0.0,611,611,0.9633702355301285,0.9633702355301285,14.0,0,0,0,5,0,0,0,0,0,0,2,3,0,0,0,5,0,0,0,0,0,0,2,3,498,525.6,754,null
0.0,612,612,0.9719147039155954,0.973084924585779,15.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,755,null
0.0,609,609,0.97562040270451,0.975573965376328,12.0,0,0,0,3,0,0,2,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,757,null
-3.0,611,614,0.97380005943978,0.9746452188126903,14.0,0,0,0,2,0,3,0,0,0,1,4,0,0,0,0,2,0,3,0,0,0,1,4,0,498,525.6,756,null
-3.0,611,614,0.9696578497659559,0.9717382420685043,14.0,0,0,0,5,0,0,0,0,1,0,1,3,0,0,0,3,0,2,0,0,0,0,3,2,498,525.6,758,null
0.0,612,612,0.9682647299204992,0.970029348391411,15.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,3,0,1,1,0,0,0,1,4,498,525.6,759,null
0.0,602,602,0.9614012928152166,0.9722490526785051,5.0,0,0,1,2,0,0,2,0,0,0,1,4,0,0,1,4,0,0,0,0,0,0,0,5,498,525.6,760,null
-2.0,609,611,0.9765955865963296,0.976632736458875,12.0,0,0,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,761,null
-1.0,606,607,0.9734657106768705,0.972787725685415,9.0,0,0,0,2,0,2,1,0,0,2,2,1,0,0,0,0,0,2,3,0,0,0,2,3,498,525.6,762,null
-1.0,611,612,0.9774407459692399,0.9760197637268743,14.0,0,0,0,1,0,2,2,0,0,0,5,0,0,0,0,1,0,3,1,0,0,0,5,0,498,525.6,763,null
0.0,603,603,0.9672802585630433,0.966091462961587,6.0,0,0,3,1,0,1,0,0,0,0,1,4,0,0,2,1,0,2,0,0,0,0,2,3,498,525.6,764,null
0.0,606,606,0.9678932312950442,0.9678189315699532,9.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,765,null
0.0,603,603,0.9735492978675979,0.9727598632885058,6.0,0,0,0,2,0,1,2,0,0,0,4,1,0,0,0,2,0,1,2,0,0,0,3,2,498,525.6,766,null
1.0,607,606,0.9670387844564974,0.9736143101270526,10.0,0,0,2,1,0,0,2,0,0,0,0,5,0,0,0,1,0,2,2,0,0,0,2,3,498,525.6,767,null
0.0,608,608,0.9749795675756,0.9723883646630507,11.0,0,0,0,3,0,2,0,0,0,2,3,0,0,0,0,3,0,2,0,0,0,1,4,0,498,525.6,768,null
0.0,607,607,0.9674567204101345,0.9675867449290437,10.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,1,4,498,525.6,769,null
0.0,604,604,0.9725369641132328,0.9728991752730515,7.0,0,0,0,2,0,0,3,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,5,498,525.6,771,null
-1.0,616,617,0.967150234044134,0.9692027639497733,19.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,770,null
-2.0,602,604,0.9767720484434207,0.9758247269485103,5.0,0,0,1,2,0,1,1,0,0,1,1,3,0,0,0,1,0,0,4,0,0,0,2,3,498,525.6,772,null
0.0,613,613,0.9764284122148749,0.9777007950070585,16.0,0,0,0,2,0,3,0,0,0,0,3,2,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,773,null
0.0,608,608,0.9684690541644994,0.9684690541644994,11.0,0,0,0,5,0,0,0,0,0,0,2,3,0,0,0,5,0,0,0,0,0,0,2,3,498,525.6,774,null
-3.0,607,610,0.9722676276097779,0.9715803551526859,10.0,0,0,0,2,0,2,1,0,0,0,3,2,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,775,null
2.0,611,609,0.9700943606508655,0.9717753919310499,14.0,0,0,0,3,0,0,2,0,0,1,0,4,0,0,0,2,0,1,2,0,0,0,1,4,498,525.6,776,null
3.0,602,599,0.9679768184857716,0.9725369641132329,5.0,0,0,1,2,1,0,1,0,0,0,1,4,0,0,2,2,0,0,1,0,0,0,1,4,498,525.6,777,null
-2.0,604,606,0.9671780964410431,0.9757782896203284,7.0,0,0,2,1,0,1,1,0,0,0,1,4,0,0,0,1,0,2,2,0,0,0,2,3,498,525.6,778,null
