a,b,fold,target,P_score,covered,n_records,single_a,single_b,z,sd,p,reported_epsilon,epsilon,raw_mask,centered_mask,centered_retain,mask_layout_agreement,retain_layout_agreement,score_inconsistency,single_fitness_missing,pair
GAT2,RTT109,4,-1,-3.7300127577875615,True,1.0,1.051,0.7625,0.8057,0.0764,0.4797,0.0043,0.004312500000000052,0.20209999999999995,-0.008625000000000105,-0.06050381367984818,1.0,1.0,False,False,GAT2|RTT109
GCR2,GPG1,4,1,7.212339839959818,True,1.0,,1.0255,0.9972,0.0381,0.2728,-0.0283,,0.0,0.0,0.0,0.0,0.0,False,True,GCR2|GPG1
GCR2,GSY2,4,1,7.102131360252341,True,1.0,,0.9888,1.0189,0.0252,0.1941,0.0301,,0.0,0.0,0.0,0.0,0.0,False,True,GCR2|GSY2
GPG1,GPR1,4,-1,-5.224923222696392,True,1.0,1.0255,0.8417,0.883,0.0268,0.2841,0.0198,0.0198366499999999,0.10120000000000007,-0.0396732999999998,-0.2745126281805806,1.0,1.0,False,False,GPG1|GPR1
GPG1,HTZ1,4,-1,-5.485579721681246,True,1.0,1.0255,0.6665,0.6745,0.0527,0.4341,-0.009,-0.00899575000000008,0.3430000000000001,0.01799150000000016,0.09919774747156286,1.0,1.0,False,False,GPG1|HTZ1
GPG1,IES2,4,-1,-6.3951128129379775,True,1.0,1.0255,,1.016,0.0177,0.3618,-0.0095,,0.0,0.0,0.0,0.0,0.0,False,True,GPG1|IES2
GPG1,MRC1,4,-1,-7.203531298795754,True,1.0,1.0255,0.8785,0.8984,0.0515,0.4845,-0.0025,-0.0025017500000000803,0.10720000000000007,0.005003500000000161,0.03785917184994692,1.0,1.0,False,False,GPG1|MRC1
GPG1,NUP60,4,-1,-7.965319585153116,True,1.0,1.0255,0.989,1.0143,0.0501,0.4997,0.0001,8.049999999992785e-05,-0.01409999999999989,-0.0001609999999998557,-0.0009894631007547003,1.0,1.0,False,False,GPG1|NUP60
GPG1,PFK27,4,-1,-2.883045034468462,True,2.0,1.0255,0.9862,1.0061499999999999,0.1611,0.31965,-0.0052000000000000015,-0.005198100000000039,0.0,0.0109961999999999,0.06873898930267738,0.0,0.0,False,False,GPG1|PFK27
GPG1,PUS1,4,-1,-7.196570743610916,True,2.0,1.0255,0.9265,0.95975,0.061,0.43765,0.009649999999999999,0.00962424999999989,0.032500000000000084,-0.01924849999999978,-0.1674209899052494,1.0,1.0,False,False,GPG1|PUS1
GPG1,RAD52,4,-1,-6.371020732933661,True,1.0,1.0255,0.745,0.7746,0.0091,0.2274,0.0106,0.010602499999999848,0.22130000000000016,-0.021204999999999696,-0.1258620101670305,1.0,1.0,False,False,GPG1|RAD52
GPG1,RPN10,4,-1,-5.976570177771842,True,2.0,1.0255,0.8355,0.8504499999999999,0.0225,0.2006,-0.00635,-0.00635525000000009,0.1522000000000001,0.004810500000000162,0.0868095452632594,0.0,0.0,False,False,GPG1|RPN10
GPG1,RTT109,4,-1,-6.197326291137279,True,2.0,1.0255,0.7625,0.80185,0.0409,0.33865,0.019850000000000003,0.01990624999999996,0.18430000000000002,-0.03981249999999992,-0.24139166568608375,1.0,1.0,False,False,GPG1|RTT109
GPG1,SOK2,4,-1,-4.790355390343968,True,1.0,1.0255,0.9288,0.9354,0.0215,0.2905,-0.0171,-0.0170844,0.08350000000000002,0.0341688,0.29899134614744133,1.0,1.0,False,False,GPG1|SOK2
GPG1,SWI4,4,-1,-5.408405992218777,True,2.0,1.0255,0.9383,0.9469000000000001,0.0269,0.3361,-0.015349999999999999,-0.015326650000000053,0.07000000000000006,0.030653300000000105,0.27400291075183025,1.0,1.0,False,False,GPG1|SWI4
GPG1,VPS3,4,-1,-7.332099385294909,True,1.0,1.0255,0.418,0.4025,0.0312,0.2112,-0.0262,-0.026158999999999988,0.6075,0.02131800000000006,0.2563639582458128,1.0,1.0,False,False,GPG1|VPS3
GPG1,VPS9,4,-1,-7.485867862719695,True,1.0,1.0255,0.7448,0.766,0.0346,0.4796,0.0022,0.0022075999999999762,0.23830000000000007,-0.0044151999999999525,-0.02620031368882185,1.0,1.0,False,False,GPG1|VPS9
GPG1,YLR352W,4,-1,-5.950995787067175,True,2.0,1.0255,0.9867,1.0022,0.0518,0.10732,-0.0097,-0.00966085000000011,0.0,0.01152170000000019,0.1262001459511548,0.0,0.0,False,False,GPG1|YLR352W
GPR1,GSY2,4,1,5.053547130430312,True,2.0,0.8417,0.9888,0.8215,0.076,0.43589999999999995,-0.0108,-0.010772960000000054,-0.1471,0.0,-0.01592363471466443,0.0,1.0,False,False,GPR1|GSY2
GSY2,IES2,4,-1,-6.232027717439206,True,1.0,0.9888,,1.0049,0.0327,0.3486,0.0161,,0.0,0.0,0.0,0.0,0.0,False,True,GSY2|IES2
GSY2,KAP122,4,-1,-3.399773527284617,True,2.0,0.9888,0.9042,0.8911,0.0331,0.34440000000000004,-0.003000000000000001,-0.0029729600000000245,0.08079999999999998,-0.0038000000000000256,0.011706805294521203,0.5,0.0,False,False,GSY2|KAP122
GSY2,NFI1,4,-1,-7.238361158247616,True,2.0,0.9888,0.991,0.97295,0.024,0.41585,-0.00695,-0.006950799999999979,-0.0021999999999999797,0.0,-0.005414194131706181,0.0,1.0,False,False,GSY2|NFI1
GSY2,NUP188,4,-1,-6.401719646747875,True,2.0,0.9888,0.8328,0.7912,0.0654,0.274925,-0.032299999999999995,-0.032272639999999964,0.15600000000000003,0.0,0.03950055856245699,0.0,1.0,False,False,GSY2|NUP188
GSY2,NUP60,4,-1,-7.823101076455798,True,2.0,0.9888,0.989,0.99685,0.0495,0.37075,0.0189,0.018926799999999966,0.0,0.00019999999999997797,0.0013074669173672318,0.5,0.0,False,False,GSY2|NUP60
GSY2,PBP1,4,-1,-7.052069080519918,True,1.0,0.9888,1.0238,0.9915,0.0404,0.332,-0.0208,-0.020833440000000092,-0.02959999999999996,-0.041666880000000184,-0.25057200894355836,1.0,1.0,False,False,GSY2|PBP1
GSY2,PCL8,4,-1,-6.458033819310896,True,2.0,0.9888,1.012,0.94165,0.1785,0.27485,-0.05905,-0.05901560000000006,-0.021100000000000008,-0.021631200000000073,-0.51960459258687,1.0,1.0,False,False,GSY2|PCL8
GSY2,PUF6,4,-1,-3.098638078191456,True,2.0,0.9888,0.7978,0.7798,0.034,0.222765,-0.009049999999999999,-0.009064640000000013,0.1854,-0.005600000000000049,0.0035774739964348377,0.5,0.0,False,False,GSY2|PUF6
GSY2,PUS1,4,-1,-7.097098728745167,True,2.0,0.9888,0.9265,0.9256,0.0131,0.30135,0.009500000000000001,0.009476800000000007,0.05169999999999997,-0.010600000000000054,-0.04771755298855199,0.5,0.0,False,False,GSY2|PUS1
GSY2,PUS7,4,-1,-3.46661159051573,True,2.0,0.9888,0.9785,0.97,0.077,0.2872,0.0024999999999999996,0.002459199999999939,0.006099999999999994,-0.0041999999999999815,-0.007358036679077936,0.5,0.0,False,False,GSY2|PUS7
GSY2,RAD52,4,-1,-6.255137967603492,True,2.0,0.9888,0.745,0.7628999999999999,0.0358,0.24695,0.0263,0.02624399999999999,0.20800000000000007,-0.03579999999999994,0.01284834050827107,1.0,1.0,False,False,GSY2|RAD52
GSY2,RAD54,4,-1,-3.7841986042588767,True,2.0,0.9888,0.8453,0.8387,0.0292,0.4426,0.0028,0.0028673599999999855,0.14349999999999996,0.0,-0.004549877234127535,0.0,0.0,False,False,GSY2|RAD54
GSY2,RPN10,4,-1,-5.836120528689319,True,2.0,0.9888,0.8355,0.8323499999999999,0.0814,0.2856,0.006199999999999999,0.006207599999999924,0.1259,-0.02739999999999998,-0.008063386616300912,0.5,0.0,False,False,GSY2|RPN10
GSY2,RTT109,4,-1,-6.091251675038173,True,1.0,0.9888,0.7625,0.6718,0.1053,0.1408,-0.0821,-0.08216000000000001,0.22630000000000006,0.0,-0.01923541202157739,0.0,1.0,False,False,GSY2|RTT109
GSY2,SAS4,4,-1,-3.909353091406214,True,2.0,0.9888,1.0272,1.0076,0.1082,0.38744999999999996,-0.008049999999999998,-0.00809535999999983,-0.0004999999999999449,-0.015890719999999692,-0.10249881722147662,0.0,0.0,False,False,GSY2|SAS4
GSY2,SHR5,4,-1,-5.186257875748347,True,2.0,0.9888,0.9745,0.9601,0.0296,0.37065000000000003,-0.0035000000000000005,-0.003485600000000033,0.01429999999999998,0.0,0.013345121718422752,0.0,0.0,False,False,GSY2|SHR5
GSY2,SWI4,4,-1,-5.26320735582759,True,2.0,0.9888,0.9383,0.8955,0.0503,0.256,-0.0323,-0.03229103999999999,0.05049999999999999,0.0,0.17814966925846434,0.0,1.0,False,False,GSY2|SWI4
GSY2,TRX2,4,-1,-3.1765816874040307,True,2.0,0.9888,0.9722,0.91855,0.0341,0.151515,-0.04275,-0.04276135999999997,0.01660000000000006,0.0,0.18080359330669254,0.0,1.0,False,False,GSY2|TRX2
GSY2,VPS16,4,-1,-7.493042493139302,True,1.0,0.9888,0.202,0.2001,0.0018,0.4471,0.0004,0.00036239999999998496,0.7867999999999999,0.0,0.001093621423267895,0.0,1.0,False,False,GSY2|VPS16
GSY2,VPS3,4,-1,-7.19385283866791,True,1.0,0.9888,0.418,0.4372,0.0137,0.1013,0.0239,0.023881600000000003,0.5324000000000001,-0.03839999999999988,0.0611447089630234,1.0,1.0,False,False,GSY2|VPS3
HTZ1,SWR1,4,1,1.2575842765861334,True,1.0,0.6665,0.8615,0.8654,0.0208,4.624e-25,0.2912,0.2912102499999999,0.19500000000000006,0.3900000000000001,-1.0061692416403953,1.0,1.0,False,False,HTZ1|SWR1
IES2,PUS7,4,-1,2.728589817965568,True,1.0,,0.9785,0.9649,0.0623,0.4115,-0.0136,,0.0,0.0,0.0,0.0,0.0,False,True,IES2|PUS7
IRC25,NMD2,4,-1,-1.9234235730423512,True,1.0,0.9617,0.9903,0.944,0.0031,0.04054,-0.0083,-0.008371510000000026,-0.02859999999999996,0.0,-0.04952292072097023,0.0,1.0,False,False,IRC25|NMD2
IRC25,PRE9,4,1,0.343414548934534,True,1.0,0.9617,0.8687,0.8815,0.0266,0.0889,0.0461,0.04607120999999992,0.06740000000000013,-0.025599999999999845,0.13836773971799293,1.0,1.0,False,False,IRC25|PRE9
IRC25,SSM4,4,1,-1.6366289488073478,True,1.0,0.9617,1.0208,1.0984,0.0071,9.987e-32,0.1167,0.11669664000000013,0.05909999999999993,0.07819328000000003,1.9543774578867894,1.0,1.0,False,False,IRC25|SSM4
KAP122,NUP60,4,-1,-4.368775468298464,True,2.0,0.9042,0.989,0.8877,0.0467,0.16613,-0.00655,-0.006553799999999943,-0.05989999999999995,0.024900000000000033,-0.02626003435457079,0.5,0.0,False,False,KAP122|NUP60
KAP123,RAD52,4,-1,-3.103617900263705,True,1.0,0.933,0.745,0.7943,0.0626,0.1067,0.0992,0.09921499999999994,0.08940000000000003,-0.09860000000000002,0.5764504547236627,1.0,1.0,False,False,KAP123|RAD52
KAP123,RTT109,4,-1,-2.969143862803474,True,1.0,0.933,0.7625,0.8685,0.0208,3.937e-08,0.1571,0.15708750000000005,-0.04150000000000009,-0.2120000000000002,0.8725680960190194,1.0,1.0,False,False,KAP123|RTT109
MAK31,NMD2,4,-1,-2.7280043444710005,True,1.0,1.0495,0.9903,0.9953,0.017,0.03773,-0.044,-0.04401985000000008,0.04920000000000013,0.08803970000000017,0.6047783239312267,1.0,1.0,False,False,MAK31|NMD2
MBP1,RAD54,4,1,2.808601189368136,True,2.0,1.0057,0.8453,0.7974,0.1132,0.16055000000000003,-0.0527,-0.0527182100000001,0.1604,0.00963642000000009,0.42720114865514586,1.0,1.0,False,False,MBP1|RAD54
MED2,UBR1,4,-1,1.1852170436596343,True,1.0,0.388,0.9565,0.3587,0.016,0.2681,-0.0124,-0.012421999999999989,-0.5685,0.0,0.10286229774996983,0.0,1.0,False,False,MED2|UBR1
MRC1,UBR1,4,-1,1.765548745595965,True,2.0,0.8785,0.9565,0.86205,0.0493,0.18955,0.021750000000000002,0.02176475,-0.055300000000000016,0.022700000000000053,-0.062363145918724106,0.5,0.0,False,False,MRC1|UBR1
MUB1,PRE9,4,1,-0.7678685673736458,True,2.0,0.884,0.8687,0.72325,0.0454,0.236765,-0.04465,-0.04468080000000002,0.01529999999999998,0.0,-0.02763145224628023,0.0,1.0,False,False,MUB1|PRE9
NMD2,RAD54,4,1,3.615934167973168,True,2.0,0.9903,0.8453,0.8109,0.0149,0.222446,-0.0262,-0.026200590000000024,0.1449999999999999,0.0,0.055374041272925695,0.0,1.0,False,False,NMD2|RAD54
NMD2,SIW14,4,1,1.493991453176985,True,2.0,0.9903,0.997,0.9500500000000001,0.0311,0.19687500000000002,-0.03725,-0.037279099999999954,0.0,0.006700000000000039,-0.09482212640333494,0.5,0.0,False,False,NMD2|SIW14
PBS2,PFK27,4,1,3.740730108697496,True,1.0,0.9355,0.9862,0.7924,0.021,6.924e-06,-0.1302,-0.13019009999999998,-0.05069999999999997,0.0,-0.5930222358332522,0.0,1.0,False,False,PBS2|PFK27
PEP3,PFK27,4,1,3.680625963009588,True,1.0,0.2245,0.9862,0.2334,0.0169,0.2612,0.012,0.011998100000000012,-0.7438999999999999,0.017800000000000038,-0.046134135009775035,1.0,1.0,False,False,PEP3|PFK27
PEP3,SWI4,4,1,1.0520060826291018,True,1.0,0.2245,0.9383,0.2183,0.0125,0.2812,0.0077,0.007651649999999982,-0.7138,0.0,-0.06502983679879756,0.0,1.0,False,False,PEP3|SWI4
PFK27,VPS16,4,-1,-4.771767540659819,True,1.0,0.9862,0.202,0.1986,0.0116,0.4811,-0.0006,-0.0006124000000000129,0.7842,0.0,-0.0023767489465567177,0.0,1.0,False,False,PFK27|VPS16
PRE9,RAD52,4,1,-1.1053201933060444,True,2.0,0.8687,0.745,0.5674,0.0424,0.047165,-0.07980000000000001,-0.07978149999999995,0.12370000000000003,0.0,-0.2293873249570229,0.0,1.0,False,False,PRE9|RAD52
PRE9,RAD54,4,1,1.3537900453567115,True,2.0,0.8687,0.8453,0.72055,0.0527,0.324,-0.01375,-0.01376211000000005,0.023399999999999976,0.0,-0.01099371358502686,0.0,1.0,False,False,PRE9|RAD54
PRE9,RPN10,4,1,-0.6968035899545629,True,2.0,0.8687,0.8355,0.57605,0.0614,0.001350925,-0.14975,-0.14974885,0.03320000000000001,0.0,-0.16272728054714153,0.0,1.0,False,False,PRE9|RPN10
PUF6,RTT109,4,-1,-2.9509064035086534,True,2.0,0.7978,0.7625,0.6479,0.0968,0.2652,0.039599999999999996,0.039577500000000154,0.0353,0.0,0.024885695978678506,0.0,1.0,False,False,PUF6|RTT109
RTT109,UBC8,4,1,3.668559566120442,True,1.0,0.7625,,0.7574,0.0458,0.4603,-0.0051,,0.0,0.0,0.0,0.0,0.0,False,True,RTT109|UBC8
SWI4,UBR1,4,-1,-0.0866658064543379,True,2.0,0.9383,0.9565,0.86435,0.0737,0.31165,-0.03315,-0.03313395000000002,-0.018199999999999994,0.0,0.004004442710059544,0.0,0.0,False,False,SWI4|UBR1
SWR1,VPS16,4,-1,-3.351041349538132,True,1.0,0.8615,0.202,0.1776,0.007,0.3511,0.0035,0.003576999999999997,0.6595000000000001,1.1102230246251565e-16,0.01838392353505194,1.0,1.0,False,False,SWR1|VPS16
